717664 Poly_Unsaturated_Fat 2.83
717664 Potassium 410.92
717664 Protein 31
717664 Saturated_Fat 10.87
717664 Selenium 88.01
717664 Sodium 984.86
717664 Sugar 4.33
717664 Trans_Fat 0.03
717664 Vitamin_A 803.68
717664 Vitamin_B1 0.21
717664 Vitamin_B12 0.73
717664 Vitamin_B2 0.18
717664 Vitamin_B3 3.16
717664 Vitamin_B5 0.84
717664 Vitamin_B6 0.27
717664 Vitamin_C 12.85
717664 Vitamin_D 0.32
717664 Vitamin_E 1.04
717664 Vitamin_K 42.24
717664 Zinc 3.24
718787 Calcium 354.25
718787 Calories 286.96
718787 Carbohydrates 14.26
718787 Cholesterol 293
718787 Choline 122.47
718787 Copper 0.54
718787 Fat 12.51
718787 Fiber 5.34
718787 Fluoride 229.91
718787 Folate 318.83
718787 Folic_Acid 4.13
718787 Iron 5.49
718787 Magnesium 96.1
718787 Manganese 1.52
718787 Mono_Unsaturated_Fat 3.44
718787 Phosphorus 409.68
718787 Poly_Unsaturated_Fat 4.83
718787 Potassium 783.45
718787 Protein 30.98
718787 Saturated_Fat 2.59
718787 Selenium 58.7
718787 Sodium 1326.92
718787 Sugar 4.37
718787 Vitamin_A 19074.76
718787 Vitamin_B1 0.23
718787 Vitamin_B12 0.95
718787 Vitamin_B2 0.23
718787 Vitamin_B3 2.1
718787 Vitamin_B5 0.61
718787 Vitamin_B6 0.23
718787 Vitamin_C 25.07
718787 Vitamin_D 0.04
718787 Vitamin_E 2.76
718787 Vitamin_K 231.17
718787 Zinc 3.54
832450 Calcium 49.21
832450 Calories 300.21
832450 Carbohydrates 14
832450 Cholesterol 93.55
832450 Choline 2.28
832450 Copper 0.46
832450 Fat 11.3
832450 Fiber 1.31
832450 Fluoride 0.02
832450 Folate 43.96
832450 Iron 2.11
832450 Magnesium 58.77
832450 Manganese 0.44
832450 Mono_Unsaturated_Fat 3.67
832450 Phosphorus 351.77
832450 Poly_Unsaturated_Fat 4.62
832450 Potassium 948.85
832450 Protein 34.27
832450 Saturated_Fat 1.76
832450 Selenium 62.63
832450 Sodium 401.43
832450 Sugar 11.25
832450 Vitamin_A 1522.99
832450 Vitamin_B1 0.41
832450 Vitamin_B12 5.41
832450 Vitamin_B2 0.88
832450 Vitamin_B3 13.79
832450 Vitamin_B5 2.89
832450 Vitamin_B6 1.47
832450 Vitamin_C 0.03
832450 Vitamin_E 1.27
832450 Vitamin_K 3.52
832450 Zinc 1.37
527466 Calcium 165.55
527466 Calories 138.26
527466 Carbohydrates 8.18
527466 Cholesterol 219.49
527466 Choline 84.93
527466 Copper 0.24
527466 Fat 2.95
527466 Fiber 0.72
527466 Fluoride 152.07
527466 Folate 22.27
527466 Folic_Acid 8.2
527466 Iron 2.38
527466 Magnesium 32.17
527466 Manganese 0.42
527466 Mono_Unsaturated_Fat 0.64
527466 Phosphorus 197.27
527466 Poly_Unsaturated_Fat 0.89
527466 Potassium 104.35
527466 Protein 18.7
527466 Saturated_Fat 0.9
527466 Selenium 41.28
527466 Sodium 808.17
527466 Sugar 0.85
527466 Vitamin_A 73.5
527466 Vitamin_B1 0.11
527466 Vitamin_B12 0.69
527466 Vitamin_B2 0.09
527466 Vitamin_B3 1.11
527466 Vitamin_B5 0.3
527466 Vitamin_B6 0.04
527466 Vitamin_C 6.9
527466 Vitamin_D 0.16
527466 Vitamin_E 0.94
527466 Vitamin_K 0.86
527466 Zinc 1.79
539999 Calcium 251.83
539999 Calories 743.22
539999 Carbohydrates 84.67
539999 Cholesterol 406.79
539999 Choline 195.07
539999 Copper 0.75
539999 Fat 25.12
539999 Fiber 5.77
539999 Fluoride 258.47
539999 Folate 63.29
539999 Iron 5.64
539999 Magnesium 126.95
539999 Manganese 1.76
539999 Mono_Unsaturated_Fat 9.83
539999 Phosphorus 557.15
539999 Poly_Unsaturated_Fat 8.55
539999 Potassium 617.4
539999 Protein 44.52
539999 Saturated_Fat 4.55
539999 Selenium 141.18
539999 Sodium 1801.77
539999 Sugar 8.38
539999 Trans_Fat 0.06
539999 Vitamin_A 987.28
539999 Vitamin_B1 0.24
539999 Vitamin_B12 1.24
539999 Vitamin_B2 0.18
539999 Vitamin_B3 4.77
539999 Vitamin_B5 1.32
539999 Vitamin_B6 0.49
539999 Vitamin_C 57.38
539999 Vitamin_D 0.3
539999 Vitamin_E 4.61
539999 Vitamin_K 25.61
539999 Zinc 4.8
671895 Calcium 180.13
671895 Calories 621.64
671895 Carbohydrates 66.14
671895 Cholesterol 34.88
671895 Choline 28.92
671895 Copper 0.34
671895 Fat 21.76
671895 Fiber 3.53
671895 Fluoride 22.72
671895 Folate 29.72
671895 Iron 2.54
671895 Magnesium 78.91
671895 Manganese 0.84
671895 Mono_Unsaturated_Fat 10.16
671895 Phosphorus 489.81
671895 Poly_Unsaturated_Fat 3.62
671895 Potassium 449.78
671895 Protein 38.44
671895 Saturated_Fat 6.17
671895 Selenium 112.48
671895 Sodium 915.88
671895 Sugar 3.55
671895 Vitamin_A 696.5
671895 Vitamin_B1 0.13
671895 Vitamin_B12 2.2
671895 Vitamin_B2 0.23
671895 Vitamin_B3 10.5
671895 Vitamin_B5 0.71
671895 Vitamin_B6 0.23
671895 Vitamin_C 7.86
671895 Vitamin_D 4.86
671895 Vitamin_E 2.28
671895 Vitamin_K 70.4
671895 Zinc 2.74
484424 Calcium 376.36
484424 Calories 558.75
484424 Carbohydrates 33.94
484424 Cholesterol 437.98
484424 Choline 169.19
484424 Copper 0.63
484424 Fat 27.96
484424 Fiber 5.52
484424 Fluoride 342.08
484424 Folate 124.76
484424 Iron 5.85
484424 Magnesium 110.59
484424 Manganese 1.37
484424 Mono_Unsaturated_Fat 16.53
484424 Phosphorus 514.59
484424 Poly_Unsaturated_Fat 3.75
484424 Potassium 744.1
484424 Protein 44.13
484424 Saturated_Fat 5.61
484424 Selenium 103.58
484424 Sodium 2148.25
484424 Sugar 3.68
484424 Trans_Fat 0.12
484424 Vitamin_A 1518.5
484424 Vitamin_B1 0.16
484424 Vitamin_B12 1.3
484424 Vitamin_B2 0.25
484424 Vitamin_B3 2.56
484424 Vitamin_B5 1.3
484424 Vitamin_B6 0.4
484424 Vitamin_C 155.55
484424 Vitamin_D 0.06
484424 Vitamin_E 6.33
484424 Vitamin_K 229.41
484424 Zinc 4.54
483205 Calcium 359.08
483205 Calories 327.39
483205 Carbohydrates 10.04
483205 Cholesterol 586.86
483205 Choline 196.11
483205 Copper 0.72
483205 Fat 9.58
483205 Fiber 1.75
483205 Fluoride 481.34
483205 Folate 37.03
483205 Folic_Acid 3.41
483205 Iron 5.71
483205 Magnesium 90.89
483205 Manganese 1.04
483205 Mono_Unsaturated_Fat 2.06
483205 Phosphorus 495.63
483205 Poly_Unsaturated_Fat 1.9
483205 Potassium 493.09
483205 Protein 48.07
483205 Saturated_Fat 4.27
483205 Selenium 109.48
483205 Sodium 2626.03
483205 Sugar 4.55
483205 Trans_Fat 0.23
483205 Vitamin_A 629.65
483205 Vitamin_B1 0.07
483205 Vitamin_B12 1.7
483205 Vitamin_B2 0.1
483205 Vitamin_B3 2.26
483205 Vitamin_B5 0.47
483205 Vitamin_B6 0.14
483205 Vitamin_C 30.36
483205 Vitamin_D 0.11
483205 Vitamin_E 3.66
483205 Vitamin_K 8.46
483205 Zinc 4.69
504432 Calcium 144.81
504432 Calories 312.5
504432 Carbohydrates 36.37
504432 Cholesterol 71.64
504432 Choline 59.13
504432 Copper 0.18
504432 Fat 10.94
504432 Fiber 1.99
504432 Fluoride 9.65
504432 Folate 35.06
504432 Folic_Acid 5.78
504432 Iron 1.9
504432 Magnesium 46.27
504432 Manganese 0.46
504432 Mono_Unsaturated_Fat 2.76
504432 Phosphorus 241.82
504432 Poly_Unsaturated_Fat 1.06
504432 Potassium 367.16
504432 Protein 17.29
504432 Saturated_Fat 5.91
504432 Selenium 64.78
504432 Sodium 21621.98
504432 Sugar 6.52
504432 Trans_Fat 0.25
504432 Vitamin_A 889.3
504432 Vitamin_B1 0.15
504432 Vitamin_B12 1.61
504432 Vitamin_B2 0.25
504432 Vitamin_B3 5.63
504432 Vitamin_B5 0.86
504432 Vitamin_B6 0.32
504432 Vitamin_C 25.65
504432 Vitamin_D 1.92
504432 Vitamin_E 0.78
504432 Vitamin_K 3.84
504432 Zinc 1.52
574593 Calcium 54.85
574593 Calories 225.71
574593 Carbohydrates 11.16
574593 Cholesterol 85
574593 Choline 82.63
574593 Copper 0.27
574593 Fat 4.23
574593 Fiber 1.4
574593 Fluoride 0.01
574593 Folate 67.24
574593 Folic_Acid 6.15
574593 Iron 2.32
574593 Magnesium 63.59
574593 Manganese 0.32
574593 Mono_Unsaturated_Fat 1.5
574593 Phosphorus 340.02
574593 Poly_Unsaturated_Fat 0.93
574593 Potassium 805.5
574593 Protein 36.58
574593 Saturated_Fat 1.21
574593 Selenium 73.92
574593 Sodium 461.38
574593 Sugar 3.47
574593 Vitamin_A 742.43
574593 Vitamin_B1 0.18
574593 Vitamin_B12 2.72
574593 Vitamin_B2 0.18
574593 Vitamin_B3 7.85
574593 Vitamin_B5 1.04
574593 Vitamin_B6 0.41
574593 Vitamin_C 28.38
574593 Vitamin_D 5.27
574593 Vitamin_E 1.52
574593 Vitamin_K 20.1
574593 Zinc 0.9
550757 Calcium 136.99
550757 Calories 619.85
550757 Carbohydrates 14.17
550757 Cholesterol 424
550757 Choline 321.39
550757 Copper 0.34
550757 Fat 36.8
550757 Fiber 9.18
550757 Fluoride 43.5
550757 Folate 199.71
550757 Iron 6.16
550757 Magnesium 104.11
550757 Manganese 0.4
550757 Mono_Unsaturated_Fat 21.39
550757 Phosphorus 540.14
550757 Poly_Unsaturated_Fat 4.9
550757 Potassium 1277.73
550757 Protein 59.84
550757 Saturated_Fat 7.16
550757 Selenium 168.98
550757 Sodium 941.27
550757 Sugar 2.9
550757 Vitamin_A 4170.15
550757 Vitamin_B1 0.25
550757 Vitamin_B12 6.19
550757 Vitamin_B2 0.84
550757 Vitamin_B3 24.88
550757 Vitamin_B5 3.33
550757 Vitamin_B6 1.08
550757 Vitamin_C 13.51
550757 Vitamin_D 2.2
550757 Vitamin_E 5.42
550757 Vitamin_K 117.33
550757 Zinc 3.25
751039 Calcium 130.86
751039 Calories 500.41
751039 Carbohydrates 21.99
751039 Cholesterol 64.19
751039 Choline 120.79
751039 Copper 0.12
751039 Fat 27.33
751039 Fiber 2.32
751039 Fluoride 0.08
751039 Folate 77.24
751039 Folic_Acid 12.03
751039 Iron 2.72
751039 Magnesium 80.13
751039 Manganese 0.18
751039 Mono_Unsaturated_Fat 14.97
751039 Phosphorus 414.26
751039 Poly_Unsaturated_Fat 3.99
751039 Potassium 1027.52
751039 Protein 41.14
751039 Saturated_Fat 6.83
751039 Selenium 70.37
751039 Sodium 838.22
751039 Sugar 8.78
751039 Trans_Fat 0.05
751039 Vitamin_A 1870.91
751039 Vitamin_B1 0.21
751039 Vitamin_B12 5.29
751039 Vitamin_B2 0.17
751039 Vitamin_B3 2.35
751039 Vitamin_B5 1.58
751039 Vitamin_B6 0.76
751039 Vitamin_C 42.73
751039 Vitamin_D 17.35
751039 Vitamin_E 4.53
751039 Vitamin_K 269.05
751039 Zinc 1.11
747724 Calcium 95.07
747724 Calories 562.73
747724 Carbohydrates 10.08
747724 Cholesterol 93.87
747724 Choline 1.31
747724 Copper 0.53
747724 Fat 42.73
747724 Fiber 4.2
747724 Fluoride 0.03
747724 Folate 82.46
747724 Iron 2.7
747724 Magnesium 73.96
747724 Manganese 0.27
747724 Mono_Unsaturated_Fat 17.96
747724 Phosphorus 403.5
747724 Poly_Unsaturated_Fat 6.41
747724 Potassium 1358.6
747724 Protein 36.11
747724 Saturated_Fat 15.58
747724 Selenium 63.02
747724 Sodium 889.01
747724 Sugar 0.45
747724 Vitamin_A 556.22
747724 Vitamin_B1 0.39
747724 Vitamin_B12 5.41
747724 Vitamin_B2 0.7
747724 Vitamin_B3 14.23
747724 Vitamin_B5 3.13
747724 Vitamin_B6 1.45
747724 Vitamin_C 23.22
747724 Vitamin_E 3.13
747724 Vitamin_K 76.97
747724 Zinc 1.39
512570 Calcium 174.96
512570 Calories 284.43
512570 Carbohydrates 14.83
512570 Cholesterol 76.5
512570 Choline 116.1
512570 Copper 1.06
512570 Fat 15.38
512570 Fiber 1.99
512570 Fluoride 0.02
512570 Folate 35.3
512570 Iron 2.78
512570 Magnesium 73.6
512570 Manganese 0.86
512570 Mono_Unsaturated_Fat 9.13
512570 Phosphorus 517.9
512570 Poly_Unsaturated_Fat 2.13
512570 Potassium 740.17
512570 Protein 25.31
512570 Saturated_Fat 2.41
512570 Selenium 47.67
512570 Sodium 871.92
512570 Sugar 1.5
512570 Trans_Fat 0.02
512570 Vitamin_A 6576.6
512570 Vitamin_B1 0.16
512570 Vitamin_B12 1.92
512570 Vitamin_B2 0.13
512570 Vitamin_B3 2.66
512570 Vitamin_B5 0.52
512570 Vitamin_B6 0.51
512570 Vitamin_C 109.78
512570 Vitamin_D 4.76
512570 Vitamin_E 2.78
512570 Vitamin_K 465.52
512570 Zinc 1.12
532952 Alcohol 2.51
532952 Calcium 22.95
532952 Calories 228.98
532952 Carbohydrates 1.83
532952 Cholesterol 77.96
532952 Choline 0.85
532952 Copper 0.36
532952 Fat 9.59
532952 Fiber 0.48
532952 Fluoride 0.69
532952 Folate 37
532952 Iron 1.25
532952 Magnesium 42.29
532952 Manganese 0.02
532952 Mono_Unsaturated_Fat 3.39
532952 Phosphorus 287.19
532952 Poly_Unsaturated_Fat 3.68
532952 Potassium 716.66
532952 Protein 28.26
532952 Saturated_Fat 1.47
532952 Selenium 51.81
532952 Sodium 342.5
532952 Sugar 0.32
532952 Vitamin_A 72.04
532952 Vitamin_B1 0.33
532952 Vitamin_B12 4.51
532952 Vitamin_B2 0.54
532952 Vitamin_B3 11.18
532952 Vitamin_B5 2.4
532952 Vitamin_B6 1.18
532952 Vitamin_C 7.31
532952 Vitamin_E 0.12
532952 Vitamin_K 0.6
532952 Zinc 0.93
770213 Calcium 20.83
770213 Calories 259.33
770213 Carbohydrates 0.03
770213 Cholesterol 93.55
770213 Choline 0.02
770213 Copper 0.43
770213 Fat 12.78
770213 Fiber 0.01
770213 Fluoride 0.01
770213 Folate 42.7
770213 Iron 1.38
770213 Magnesium 49.42
770213 Manganese 0.03
770213 Mono_Unsaturated_Fat 5.04
770213 Phosphorus 340.3
770213 Poly_Unsaturated_Fat 4.53
770213 Potassium 834.63
770213 Protein 33.75
770213 Saturated_Fat 1.95
770213 Selenium 62.09
770213 Sodium 268.74
770213 Sugar 0.01
770213 Vitamin_A 75.82
770213 Vitamin_B1 0.38
770213 Vitamin_B12 5.41
770213 Vitamin_B2 0.65
770213 Vitamin_B3 13.37
770213 Vitamin_B5 2.83
770213 Vitamin_B6 1.39
770213 Vitamin_C 0.22
770213 Vitamin_E 0.29
770213 Vitamin_K 1.2
770213 Zinc 1.09
506881 Calcium 67.02
506881 Calories 602.18
506881 Carbohydrates 16.82
506881 Cholesterol 70.87
506881 Choline 82.56
506881 Copper 0.5
506881 Fat 47.62
506881 Fiber 4.83
506881 Fluoride 1.88
506881 Folate 91.48
506881 Iron 3.45
506881 Magnesium 112.51
506881 Manganese 1.27
506881 Mono_Unsaturated_Fat 2.97
506881 Phosphorus 399.96
506881 Poly_Unsaturated_Fat 1.25
506881 Potassium 1134.8
506881 Protein 33.7
506881 Saturated_Fat 40.04
506881 Selenium 69.8
506881 Sodium 1329.81
506881 Sugar 9.35
506881 Vitamin_A 1862.36
506881 Vitamin_B1 0.16
506881 Vitamin_B12 2.51
